Report ID,Date,Report Type,Location,Department,Category,Report,Precursor,Risk,Data Status,Source / Provenance,Source Reference,Dataset Tier
OIL-TRAIN-03294,2025-10-12,Unsafe Condition,Tengakhat Area,Maintenance,Electrical Contact,Electrical protection and verification controls needed improvement at Tengakhat Area. The condition was identified during a site safety review. The issue was discussed during the safety meeting.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03295,2025-03-11,Unsafe Condition,Makum Area,Contractor Operations,Vehicle-Pedestrian Interaction,A worker was exposed to a vehicle movement path at Makum Area. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03296,2025-12-22,Unsafe Condition,Moran Field,Projects,Dropped Object,An overhead work area presented a dropped-object hazard at Moran Field. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03297,2026-04-30,Near Miss,Moran Field,Contractor Operations,Emergency Response Gap,Response arrangements for a critical incident scenario were incomplete at Moran Field. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03298,2026-06-07,Near Miss,Production Installation,Contractor Operations,Slip and Trip,Access routes were obstructed or uneven at Production Installation. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03299,2024-05-01,Unsafe Condition,Engineering Installation,HSE,Procedural Control Failure,Toolbox-talk or task-specific procedural controls required reinforcement at Engineering Installation. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03300,2024-01-28,Unsafe Act,Kumchai Area,Electrical,Excavation / Ground Hazard,Ground conditions created a collapse or fall exposure at Kumchai Area. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03301,2026-04-14,Unsafe Act,Makum Area,Contractor Operations,Struck By / Line of Fire,Break-out tong operation created an exposed impact zone at Makum Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03302,2024-07-16,Unsafe Act,Upper Assam Field,HSE,Fall from Height,An elevated work position had an exposed edge at Upper Assam Field. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03303,2026-01-01,Unsafe Act,Makum Area,Contractor Operations,Permit Control Failure,Required permit verification was incomplete before work started at Makum Area. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03304,2026-02-03,Near Miss,Upper Assam Field,Production,Inadequate PPE,Ppe was available but was not correctly worn at Upper Assam Field. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03305,2025-01-07,Unsafe Act,Rajasthan Field,Contractor Operations,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Rajasthan Field. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03306,2025-07-05,Near Miss,Moran Field,HSE,Process Safety Barrier Failure,Barrier integrity required immediate verification before continuing the task at Moran Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03307,2025-07-12,Unsafe Condition,Kumchai Area,HSE,Fire and Explosion Potential,Flammable material and an ignition source were identified in the same work area at Kumchai Area. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03308,2024-08-19,Near Miss,Tengakhat Area,Contractor Operations,Loss of Containment,Containment integrity required inspection before continuing operations at Tengakhat Area. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03309,2025-07-22,Unsafe Act,Duliajan Field,Maintenance,Confined Space Exposure,A worker could be exposed to hazardous atmosphere during restricted-space work at Duliajan Field. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03310,2025-01-08,Unsafe Condition,Moran Field,Operations,Electrical Contact,Electrical work was observed with inadequate isolation verification at Moran Field. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03311,2025-05-05,Unsafe Condition,Digboi Area,Drilling,Vehicle-Pedestrian Interaction,A person and moving vehicle were operating in the same uncontrolled area at Digboi Area. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03312,2024-02-09,Unsafe Act,Project Worksite,Drilling,Dropped Object,Lifting or elevated maintenance required better exclusion-zone controls at Project Worksite. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03313,2026-03-01,Unsafe Act,Workover Site,Operations,Emergency Response Gap,Required emergency equipment or response readiness needed verification at Workover Site. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03314,2025-04-19,Unsafe Condition,Moran Field,Projects,Slip and Trip,Access routes were obstructed or uneven at Moran Field. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03315,2025-10-08,Near Miss,Moran Field,Maintenance,Procedural Control Failure,Required job safety analysis controls were not adequately followed at Moran Field. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03316,2026-01-05,Unsafe Condition,Project Worksite,Electrical,Excavation / Ground Hazard,An excavation or ground opening was not adequately protected at Project Worksite. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03317,2025-02-14,Near Miss,Upper Assam Field,Contractor Operations,Struck By / Line of Fire,Person was observed within the swing or movement path of equipment at Upper Assam Field. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03318,2024-01-15,Near Miss,Digboi Area,Contractor Operations,Fall from Height,Work at height was observed without adequate fall protection at Digboi Area. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03319,2024-10-23,Unsafe Act,Kumchai Area,Operations,Permit Control Failure,Required permit verification was incomplete before work started at Kumchai Area. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03320,2026-05-29,Unsafe Condition,Drilling Rig,Operations,Inadequate PPE,A contractor worker was observed without the required protective equipment at Drilling Rig. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03321,2024-03-12,Near Miss,Makum Area,Contractor Operations,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Makum Area. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03322,2025-06-29,Unsafe Condition,Rajasthan Field,Production,Process Safety Barrier Failure,A critical barrier or safeguard required verification before operation at Rajasthan Field. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03323,2025-02-11,Unsafe Act,Makum Area,Production,Fire and Explosion Potential,Fire prevention controls were not adequately established for the task at Makum Area. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03324,2024-02-24,Unsafe Condition,Drilling Rig,Production,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Drilling Rig. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
